status,ticket_id,priority,source,topic,agent_group,agent_name,created_time,expected_sla_to_resolve,expected_sla_to_first response,first_response_time,sla_for_first response,resolution_time,sla_for_resolution,close_time,agent_interactions,survey_results,product_group,support_level,country,latitude,longitude
Resolved,TCKT-146734,High,Chat,Hardware Failure,IT Support,Agent 7,30-04-2024 11:53,30-04-2024 13:53,30-04-2024 12:23,30-04-2024 12:22,Met,30-04-2024 13:43,Met,30-04-2024 13:43,4,Satisfied,Hardware,L3,Saudi Arabia,23.9879,54.8129
Closed,TCKT-146735,Medium,Portal,Network Issue,IT Support,Agent 9,01-05-2024 13:25,01-05-2024 16:25,01-05-2024 14:10,01-05-2024 14:10,Met,01-05-2024 16:11,Met,01-05-2024 16:11,2,Satisfied,Hardware,L2,UAE,22.0345,53.9675
In Progress,TCKT-146742,High,Email,General Inquiry,IT Support,Agent 30,28-06-2024 02:26,28-06-2024 04:26,28-06-2024 02:56,28-06-2024 02:46,Met,28-06-2024 04:09,Met,28-06-2024 04:10,3,Very Dissatisfied,Hardware,L1,UAE,22.6173,50.006
New,TCKT-146743,Low,Phone,Hardware Failure,IT Support,Agent 43,20-07-2024 12:31,20-07-2024 16:31,20-07-2024 13:31,20-07-2024 13:25,Met,20-07-2024 16:22,Met,20-07-2024 16:27,5,Very Dissatisfied,Software,L2,Kuwait,22.0696,54.7099
Resolved,TCKT-146759,Low,Phone,Access Request,IT Support,Agent 36,12-04-2024 21:17,13-04-2024 01:17,12-04-2024 22:17,12-04-2024 22:13,Met,13-04-2024 01:03,Met,13-04-2024 01:03,5,Dissatisfied,Software,L3,Bahrain,24.2872,50.5009
In Progress,TCKT-146760,Low,Email,Network Issue,IT Support,Agent 52,02-08-2024 18:36,02-08-2024 22:36,02-08-2024 19:36,02-08-2024 19:31,Met,02-08-2024 23:28,Breached,02-08-2024 22:28,2,Very Dissatisfied,Network,L1,Bahrain,23.8306,55.7463
Open,TCKT-146762,Low,Chat,Software Bug,IT Support,Agent 78,07-08-2024 07:56,07-08-2024 11:56,07-08-2024 08:56,07-08-2024 08:46,Met,07-08-2024 11:51,Met,07-08-2024 11:52,3,Very Satisfied,Software,L3,Kuwait,24.636,51.1456
Resolved,TCKT-146764,Critical,Phone,Network Issue,IT Support,Agent 11,17-06-2024 08:47,17-06-2024 09:47,17-06-2024 08:57,17-06-2024 08:50,Met,17-06-2024 09:28,Met,17-06-2024 09:32,3,Satisfied,Hardware,L3,Saudi Arabia,24.4663,52.6271
Open,TCKT-146772,High,Email,General Inquiry,IT Support,Agent 44,29-06-2024 18:57,29-06-2024 20:57,29-06-2024 19:27,29-06-2024 19:27,Met,29-06-2024 20:54,Met,29-06-2024 20:56,5,Dissatisfied,Hardware,L1,Oman,23.9493,50.5078
In Progress,TCKT-146773,Critical,Phone,Software Bug,IT Support,Agent 30,18-05-2024 13:12,18-05-2024 14:12,18-05-2024 13:22,18-05-2024 13:22,Met,18-05-2024 14:09,Met,18-05-2024 14:10,2,Neutral,Network,L3,Bahrain,24.499,53.8746
Resolved,TCKT-146776,Critical,Chat,Hardware Failure,IT Support,Agent 45,25-04-2024 20:43,25-04-2024 21:43,25-04-2024 20:53,25-04-2024 20:45,Met,25-04-2024 21:31,Met,25-04-2024 21:31,4,Satisfied,Cloud,L1,Bahrain,22.2259,54.279
Resolved,TCKT-146789,Medium,Chat,Software Bug,IT Support,Agent 50,13-07-2024 23:51,14-07-2024 02:51,14-07-2024 00:36,14-07-2024 00:32,Met,14-07-2024 02:50,Met,14-07-2024 02:53,3,Neutral,Hardware,L1,Oman,24.5938,55.275
Open,TCKT-146795,High,Portal,Software Bug,IT Support,Agent 78,22-07-2024 05:24,22-07-2024 07:24,22-07-2024 05:54,22-07-2024 05:48,Met,22-07-2024 07:04,Met,22-07-2024 07:07,1,Neutral,Cloud,L3,Qatar,22.0563,50.5774
Open,TCKT-146803,Medium,Chat,General Inquiry,IT Support,Agent 64,06-04-2024 02:45,06-04-2024 05:45,06-04-2024 03:30,06-04-2024 03:22,Met,06-04-2024 06:56,Breached,06-04-2024 05:26,2,Dissatisfied,Cloud,L3,Bahrain,25.7204,55.3861
Open,TCKT-146810,Low,Phone,Hardware Failure,IT Support,Agent 65,27-05-2024 21:53,28-05-2024 01:53,27-05-2024 22:53,27-05-2024 22:43,Met,28-05-2024 01:33,Met,28-05-2024 01:38,1,Neutral,Software,L3,Bahrain,25.8618,50.8231
Resolved,TCKT-146826,High,Chat,Network Issue,IT Support,Agent 5,28-05-2024 13:57,28-05-2024 15:57,28-05-2024 14:27,28-05-2024 14:20,Met,28-05-2024 15:57,Breached,28-05-2024 16:02,4,Dissatisfied,Hardware,L3,Saudi Arabia,23.969,54.4578
Closed,TCKT-146827,Medium,Portal,Software Bug,IT Support,Agent 7,20-05-2024 06:05,20-05-2024 09:05,20-05-2024 06:50,20-05-2024 06:43,Met,20-05-2024 09:03,Met,20-05-2024 09:06,2,Neutral,Network,L1,UAE,25.8814,53.8414
Closed,TCKT-146832,High,Chat,Software Bug,IT Support,Agent 31,25-04-2024 13:47,25-04-2024 15:47,25-04-2024 14:17,25-04-2024 14:12,Met,25-04-2024 15:39,Met,25-04-2024 15:44,1,Dissatisfied,Cloud,L3,Oman,25.729,55.3111
In Progress,TCKT-146833,Critical,Phone,Access Request,IT Support,Agent 3,23-06-2024 20:31,23-06-2024 21:31,23-06-2024 20:41,23-06-2024 20:39,Met,23-06-2024 21:19,Met,23-06-2024 21:24,5,Very Satisfied,Software,L1,Kuwait,25.5694,54.532
Open,TCKT-146835,Low,Email,Software Bug,IT Support,Agent 58,09-06-2024 08:11,09-06-2024 12:11,09-06-2024 09:11,09-06-2024 09:07,Met,09-06-2024 12:01,Met,09-06-2024 12:02,3,Satisfied,Network,L1,Bahrain,25.2564,52.4491
New,TCKT-146840,Medium,Phone,Network Issue,IT Support,Agent 36,16-07-2024 18:39,16-07-2024 21:39,16-07-2024 19:24,16-07-2024 19:23,Met,16-07-2024 21:23,Met,16-07-2024 21:26,1,Dissatisfied,Network,L1,Oman,22.2226,55.9152
In Progress,TCKT-146843,Low,Email,Hardware Failure,IT Support,Agent 29,16-04-2024 20:18,17-04-2024 00:18,16-04-2024 21:18,16-04-2024 21:08,Met,17-04-2024 00:14,Met,17-04-2024 00:18,4,Neutral,Network,L3,Oman,23.962,54.1499
Closed,TCKT-146844,Low,Portal,Software Bug,IT Support,Agent 7,29-07-2024 08:55,29-07-2024 12:55,29-07-2024 09:55,29-07-2024 09:47,Met,29-07-2024 12:43,Met,29-07-2024 12:48,3,Satisfied,Hardware,L1,Kuwait,24.3496,51.1921
Open,TCKT-146856,Medium,Portal,Network Issue,IT Support,Agent 41,11-08-2024 02:01,11-08-2024 05:01,11-08-2024 02:46,11-08-2024 02:44,Met,11-08-2024 04:55,Met,11-08-2024 04:57,3,Neutral,Network,L1,Qatar,23.405,53.1591
Open,TCKT-146857,Medium,Phone,Software Bug,IT Support,Agent 79,19-05-2024 20:40,19-05-2024 23:40,19-05-2024 21:25,19-05-2024 21:23,Met,19-05-2024 23:38,Met,19-05-2024 23:42,4,Satisfied,Software,L1,Saudi Arabia,22.636,51.9094
In Progress,TCKT-146862,High,Chat,Software Bug,IT Support,Agent 8,01-06-2024 00:39,01-06-2024 02:39,01-06-2024 01:09,01-06-2024 01:09,Met,01-06-2024 02:36,Met,01-06-2024 02:41,1,Satisfied,Hardware,L1,Bahrain,22.5868,53.5342
Resolved,TCKT-146864,Low,Phone,General Inquiry,IT Support,Agent 1,07-08-2024 21:24,08-08-2024 01:24,07-08-2024 22:24,07-08-2024 22:15,Met,08-08-2024 01:04,Met,08-08-2024 01:09,1,Very Satisfied,Network,L2,Oman,25.6464,54.3971
New,TCKT-146865,Medium,Chat,Access Request,IT Support,Agent 15,31-05-2024 14:42,31-05-2024 17:42,31-05-2024 15:27,31-05-2024 15:26,Met,31-05-2024 17:33,Met,31-05-2024 17:34,4,Very Dissatisfied,Cloud,L2,Oman,24.4724,55.9678
In Progress,TCKT-146868,Low,Chat,Software Bug,IT Support,Agent 77,02-06-2024 12:16,02-06-2024 16:16,02-06-2024 13:16,02-06-2024 13:13,Met,02-06-2024 16:12,Met,02-06-2024 16:17,1,Very Dissatisfied,Software,L1,Saudi Arabia,23.9085,53.728
Resolved,TCKT-146869,Critical,Portal,Network Issue,IT Support,Agent 32,08-05-2024 15:59,08-05-2024 16:59,08-05-2024 16:09,08-05-2024 15:59,Met,08-05-2024 16:50,Met,08-05-2024 16:52,4,Satisfied,Software,L2,Qatar,24.1496,54.2802
Resolved,TCKT-146871,High,Email,Access Request,IT Support,Agent 11,29-07-2024 00:38,29-07-2024 02:38,29-07-2024 01:08,29-07-2024 01:06,Met,29-07-2024 02:31,Met,29-07-2024 02:31,1,Neutral,Cloud,L2,Oman,25.2659,51.8826
Open,TCKT-146873,Low,Portal,Hardware Failure,IT Support,Agent 14,08-07-2024 11:57,08-07-2024 15:57,08-07-2024 12:57,08-07-2024 12:53,Met,08-07-2024 16:49,Breached,08-07-2024 15:50,1,Neutral,Hardware,L3,Kuwait,23.7164,50.568
In Progress,TCKT-146879,Low,Email,Network Issue,IT Support,Agent 80,06-08-2024 19:06,06-08-2024 23:06,06-08-2024 20:06,06-08-2024 19:56,Met,06-08-2024 22:52,Met,06-08-2024 22:54,1,Neutral,Software,L2,Kuwait,24.2267,54.4834
Closed,TCKT-146887,Critical,Phone,Software Bug,IT Support,Agent 54,25-06-2024 08:16,25-06-2024 09:16,25-06-2024 08:26,25-06-2024 08:22,Met,25-06-2024 09:04,Met,25-06-2024 09:04,2,Dissatisfied,Hardware,L1,Oman,23.3442,53.3294
New,TCKT-146898,High,Email,Access Request,IT Support,Agent 48,08-05-2024 13:35,08-05-2024 15:35,08-05-2024 14:05,08-05-2024 13:57,Met,08-05-2024 17:35,Breached,08-05-2024 15:36,3,Very Dissatisfied,Network,L2,Kuwait,22.7049,50.9514
In Progress,TCKT-146903,High,Phone,General Inquiry,IT Support,Agent 71,04-08-2024 21:24,04-08-2024 23:24,04-08-2024 21:54,04-08-2024 21:48,Met,04-08-2024 23:19,Met,04-08-2024 23:22,4,Very Dissatisfied,Software,L3,Oman,23.6248,53.1908
Closed,TCKT-146905,Medium,Phone,General Inquiry,IT Support,Agent 35,27-05-2024 14:28,27-05-2024 17:28,27-05-2024 15:13,27-05-2024 15:04,Met,27-05-2024 17:22,Met,27-05-2024 17:26,2,Very Dissatisfied,Network,L1,Saudi Arabia,23.6224,54.2914
Open,TCKT-146919,Medium,Phone,General Inquiry,IT Support,Agent 58,04-07-2024 06:36,04-07-2024 09:36,04-07-2024 07:21,04-07-2024 07:16,Met,04-07-2024 09:19,Met,04-07-2024 09:21,3,Satisfied,Cloud,L1,Oman,25.0051,54.4803
New,TCKT-146921,High,Phone,General Inquiry,IT Support,Agent 1,18-07-2024 19:05,18-07-2024 21:05,18-07-2024 19:35,18-07-2024 19:27,Met,18-07-2024 22:58,Breached,18-07-2024 21:00,4,Dissatisfied,Software,L2,Bahrain,25.2367,53.8024
In Progress,TCKT-146925,Low,Portal,Access Request,IT Support,Agent 65,23-04-2024 15:46,23-04-2024 19:46,23-04-2024 16:46,23-04-2024 16:39,Met,23-04-2024 19:44,Met,23-04-2024 19:46,1,Dissatisfied,Software,L2,Saudi Arabia,25.7018,52.4651
New,TCKT-146935,Low,Email,Hardware Failure,IT Support,Agent 51,22-05-2024 15:06,22-05-2024 19:06,22-05-2024 16:06,22-05-2024 16:04,Met,22-05-2024 19:01,Met,22-05-2024 19:05,4,Neutral,Cloud,L1,Saudi Arabia,22.522,50.1068
Resolved,TCKT-146939,Critical,Phone,Software Bug,IT Support,Agent 22,22-06-2024 17:54,22-06-2024 18:54,22-06-2024 18:04,22-06-2024 18:01,Met,22-06-2024 18:35,Met,22-06-2024 18:36,2,Very Dissatisfied,Network,L1,Saudi Arabia,23.8309,55.016
In Progress,TCKT-146972,Low,Portal,Hardware Failure,IT Support,Agent 41,10-05-2024 18:11,10-05-2024 22:11,10-05-2024 19:11,10-05-2024 19:03,Met,10-05-2024 23:08,Breached,10-05-2024 22:13,5,Satisfied,Hardware,L1,Oman,25.9452,54.1915
Resolved,TCKT-146979,High,Email,Software Bug,IT Support,Agent 7,14-05-2024 07:31,14-05-2024 09:31,14-05-2024 08:01,14-05-2024 07:53,Met,14-05-2024 09:24,Met,14-05-2024 09:25,4,Neutral,Software,L1,Bahrain,23.9322,54.2978
In Progress,TCKT-146992,Critical,Email,General Inquiry,IT Support,Agent 76,04-04-2024 21:14,04-04-2024 22:14,04-04-2024 21:24,04-04-2024 21:20,Met,04-04-2024 21:57,Met,04-04-2024 22:00,1,Neutral,Cloud,L3,Saudi Arabia,25.2459,54.9794
Open,TCKT-146993,Medium,Email,Hardware Failure,IT Support,Agent 57,24-06-2024 02:56,24-06-2024 05:56,24-06-2024 03:41,24-06-2024 03:38,Met,24-06-2024 07:12,Breached,24-06-2024 05:46,3,Neutral,Hardware,L3,Qatar,22.0535,50.965
Open,TCKT-147001,Medium,Phone,Access Request,IT Support,Agent 8,21-04-2024 17:34,21-04-2024 20:34,21-04-2024 18:19,21-04-2024 18:18,Met,21-04-2024 20:26,Met,21-04-2024 20:28,4,Very Dissatisfied,Network,L1,Oman,24.5663,51.2453
Open,TCKT-147008,Medium,Phone,General Inquiry,IT Support,Agent 33,09-04-2024 23:38,10-04-2024 02:38,10-04-2024 00:23,10-04-2024 00:23,Met,10-04-2024 02:26,Met,10-04-2024 02:31,2,Neutral,Cloud,L2,UAE,23.9719,55.0469
Resolved,TCKT-147015,Low,Chat,General Inquiry,IT Support,Agent 37,16-04-2024 05:46,16-04-2024 09:46,16-04-2024 06:46,16-04-2024 06:39,Met,16-04-2024 10:44,Breached,16-04-2024 09:45,1,Satisfied,Network,L2,Bahrain,23.5903,54.1323
Open,TCKT-147023,Medium,Chat,Network Issue,IT Support,Agent 51,11-08-2024 13:49,11-08-2024 16:49,11-08-2024 14:34,11-08-2024 14:27,Met,11-08-2024 16:35,Met,11-08-2024 16:35,4,Very Dissatisfied,Network,L3,Kuwait,24.4101,54.7605
Open,TCKT-147026,Medium,Email,Access Request,IT Support,Agent 8,22-07-2024 02:09,22-07-2024 05:09,22-07-2024 02:54,22-07-2024 02:45,Met,22-07-2024 06:35,Breached,22-07-2024 05:09,5,Very Dissatisfied,Cloud,L3,UAE,23.5202,54.9865
Closed,TCKT-147028,High,Portal,Access Request,IT Support,Agent 18,16-06-2024 12:08,16-06-2024 14:08,16-06-2024 12:38,16-06-2024 12:34,Met,16-06-2024 14:02,Met,16-06-2024 14:06,2,Neutral,Network,L3,Kuwait,23.9572,53.1542
Resolved,TCKT-147032,Medium,Email,Hardware Failure,IT Support,Agent 42,16-06-2024 06:19,16-06-2024 09:19,16-06-2024 07:04,16-06-2024 06:59,Met,16-06-2024 09:00,Met,16-06-2024 09:05,3,Neutral,Network,L3,Bahrain,25.077,55.7758
Open,TCKT-147035,Low,Chat,Software Bug,IT Support,Agent 17,17-05-2024 07:17,17-05-2024 11:17,17-05-2024 08:17,17-05-2024 08:08,Met,17-05-2024 11:05,Met,17-05-2024 11:05,4,Very Dissatisfied,Software,L2,Bahrain,23.3196,53.27
New,TCKT-147051,High,Chat,Network Issue,IT Support,Agent 38,19-07-2024 17:20,19-07-2024 19:20,19-07-2024 17:50,19-07-2024 17:49,Met,19-07-2024 19:06,Met,19-07-2024 19:09,1,Satisfied,Hardware,L3,UAE,25.5055,53.6002
Closed,TCKT-147053,Medium,Email,Network Issue,IT Support,Agent 71,07-04-2024 18:48,07-04-2024 21:48,07-04-2024 19:33,07-04-2024 19:23,Met,07-04-2024 21:36,Met,07-04-2024 21:39,1,Neutral,Network,L1,Bahrain,23.2584,51.668
New,TCKT-147054,Low,Email,Hardware Failure,IT Support,Agent 22,03-05-2024 13:47,03-05-2024 17:47,03-05-2024 14:47,03-05-2024 14:47,Met,03-05-2024 17:32,Met,03-05-2024 17:37,4,Satisfied,Hardware,L3,UAE,22.8541,54.9343
Closed,TCKT-147055,High,Email,Network Issue,IT Support,Agent 20,11-07-2024 08:07,11-07-2024 10:07,11-07-2024 08:37,11-07-2024 08:30,Met,11-07-2024 11:58,Breached,11-07-2024 10:00,1,Very Dissatisfied,Hardware,L3,Oman,22.1316,50.1439
Resolved,TCKT-147056,Critical,Portal,Network Issue,IT Support,Agent 12,01-04-2024 12:49,01-04-2024 13:49,01-04-2024 12:59,01-04-2024 12:51,Met,01-04-2024 13:41,Met,01-04-2024 13:44,1,Satisfied,Software,L3,Oman,23.9244,51.6847
In Progress,TCKT-147057,Low,Portal,Network Issue,IT Support,Agent 36,19-04-2024 23:17,20-04-2024 03:17,20-04-2024 00:17,20-04-2024 00:10,Met,20-04-2024 04:02,Breached,20-04-2024 03:02,3,Neutral,Cloud,L2,Qatar,24.2286,54.076
Resolved,TCKT-147061,Critical,Portal,Hardware Failure,IT Support,Agent 13,17-05-2024 00:52,17-05-2024 01:52,17-05-2024 01:02,17-05-2024 00:58,Met,17-05-2024 01:50,Met,17-05-2024 01:54,1,Very Satisfied,Network,L1,Oman,24.113,55.6157
Closed,TCKT-147066,Critical,Phone,Network Issue,IT Support,Agent 45,28-04-2024 02:55,28-04-2024 03:55,28-04-2024 03:05,28-04-2024 02:55,Met,28-04-2024 03:35,Met,28-04-2024 03:37,1,Neutral,Cloud,L1,UAE,24.4308,52.398
Open,TCKT-147072,High,Chat,General Inquiry,IT Support,Agent 50,10-07-2024 20:19,10-07-2024 22:19,10-07-2024 20:49,10-07-2024 20:48,Met,10-07-2024 22:03,Met,10-07-2024 22:05,2,Dissatisfied,Cloud,L3,Kuwait,22.4359,55.4036
New,TCKT-147077,Critical,Chat,Software Bug,IT Support,Agent 45,12-05-2024 17:11,12-05-2024 18:11,12-05-2024 17:21,12-05-2024 17:18,Met,12-05-2024 18:08,Met,12-05-2024 18:08,5,Neutral,Software,L2,Kuwait,22.0155,54.9131
New,TCKT-147083,Critical,Chat,Software Bug,IT Support,Agent 10,15-05-2024 23:21,16-05-2024 00:21,15-05-2024 23:31,15-05-2024 23:26,Met,16-05-2024 00:09,Met,16-05-2024 00:13,3,Neutral,Cloud,L2,Saudi Arabia,25.3919,53.4121
Open,TCKT-147102,High,Email,Network Issue,IT Support,Agent 11,12-05-2024 19:17,12-05-2024 21:17,12-05-2024 19:47,12-05-2024 19:44,Met,12-05-2024 23:04,Breached,12-05-2024 21:08,5,Dissatisfied,Network,L3,UAE,23.286,52.4348
In Progress,TCKT-147104,Low,Portal,General Inquiry,IT Support,Agent 41,22-07-2024 21:24,23-07-2024 01:24,22-07-2024 22:24,22-07-2024 22:21,Met,23-07-2024 01:15,Met,23-07-2024 01:17,3,Neutral,Hardware,L2,Kuwait,24.2223,54.0335
In Progress,TCKT-147106,High,Chat,Network Issue,IT Support,Agent 56,09-05-2024 08:00,09-05-2024 10:00,09-05-2024 08:30,09-05-2024 08:21,Met,09-05-2024 09:40,Met,09-05-2024 09:42,1,Very Dissatisfied,Software,L2,Qatar,22.7261,51.0731
In Progress,TCKT-147110,High,Phone,General Inquiry,IT Support,Agent 58,11-07-2024 01:41,11-07-2024 03:41,11-07-2024 02:11,11-07-2024 02:11,Met,11-07-2024 05:37,Breached,11-07-2024 03:41,2,Very Dissatisfied,Software,L2,Kuwait,25.9438,50.2835
Resolved,TCKT-147121,Medium,Phone,Access Request,IT Support,Agent 48,14-07-2024 23:08,15-07-2024 02:08,14-07-2024 23:53,14-07-2024 23:44,Met,15-07-2024 01:59,Met,15-07-2024 02:03,4,Dissatisfied,Hardware,L2,Kuwait,24.1358,52.9982
Open,TCKT-147130,High,Chat,General Inquiry,IT Support,Agent 55,21-04-2024 14:53,21-04-2024 16:53,21-04-2024 15:23,21-04-2024 15:23,Met,21-04-2024 16:38,Met,21-04-2024 16:39,1,Very Dissatisfied,Hardware,L3,Bahrain,24.6162,51.4051
Closed,TCKT-147131,Low,Phone,Software Bug,IT Support,Agent 59,08-05-2024 02:05,08-05-2024 06:05,08-05-2024 03:05,08-05-2024 03:02,Met,08-05-2024 05:50,Met,08-05-2024 05:55,3,Neutral,Software,L3,Oman,22.1012,55.3711
Closed,TCKT-147138,Medium,Phone,General Inquiry,IT Support,Agent 80,03-07-2024 13:45,03-07-2024 16:45,03-07-2024 14:30,03-07-2024 14:27,Met,03-07-2024 18:12,Breached,03-07-2024 16:47,5,Neutral,Software,L3,Bahrain,25.7543,53.5509
Resolved,TCKT-147139,Medium,Email,Network Issue,IT Support,Agent 51,10-05-2024 12:24,10-05-2024 15:24,10-05-2024 13:09,10-05-2024 13:04,Met,10-05-2024 15:13,Met,10-05-2024 15:16,2,Very Satisfied,Cloud,L1,UAE,23.2728,54.1794
Closed,TCKT-147142,Critical,Phone,Access Request,IT Support,Agent 69,02-07-2024 09:30,02-07-2024 10:30,02-07-2024 09:40,02-07-2024 09:35,Met,02-07-2024 10:21,Met,02-07-2024 10:24,5,Satisfied,Cloud,L1,UAE,22.8658,53.6195
New,TCKT-147144,Medium,Email,Network Issue,IT Support,Agent 73,01-07-2024 19:50,01-07-2024 22:50,01-07-2024 20:35,01-07-2024 20:25,Met,01-07-2024 22:39,Met,01-07-2024 22:41,2,Satisfied,Network,L2,Qatar,24.04,53.7983
Closed,TCKT-147145,Critical,Phone,Software Bug,IT Support,Agent 10,25-05-2024 19:21,25-05-2024 20:21,25-05-2024 19:31,25-05-2024 19:26,Met,25-05-2024 20:08,Met,25-05-2024 20:11,1,Satisfied,Network,L2,UAE,23.0762,53.5552
Resolved,TCKT-147148,Medium,Portal,Hardware Failure,IT Support,Agent 15,11-08-2024 00:33,11-08-2024 03:33,11-08-2024 01:18,11-08-2024 01:10,Met,11-08-2024 04:48,Breached,11-08-2024 03:21,4,Very Dissatisfied,Network,L3,Qatar,25.5253,51.0807
In Progress,TCKT-147163,High,Portal,Hardware Failure,IT Support,Agent 58,01-06-2024 01:39,01-06-2024 03:39,01-06-2024 02:09,01-06-2024 02:07,Met,01-06-2024 03:39,Breached,01-06-2024 03:39,2,Neutral,Cloud,L1,UAE,24.5498,54.4347
Resolved,TCKT-147177,High,Portal,Software Bug,IT Support,Agent 26,25-07-2024 11:45,25-07-2024 13:45,25-07-2024 12:15,25-07-2024 12:10,Met,25-07-2024 15:30,Breached,25-07-2024 13:33,3,Very Satisfied,Hardware,L1,UAE,22.2849,53.4056
New,TCKT-147196,High,Phone,General Inquiry,IT Support,Agent 80,14-04-2024 08:48,14-04-2024 10:48,14-04-2024 09:18,14-04-2024 09:09,Met,14-04-2024 10:35,Met,14-04-2024 10:37,1,Very Satisfied,Hardware,L3,Saudi Arabia,23.9086,54.2664
Open,TCKT-147198,Medium,Email,Software Bug,IT Support,Agent 7,28-07-2024 08:14,28-07-2024 11:14,28-07-2024 08:59,28-07-2024 08:58,Met,28-07-2024 12:44,Breached,28-07-2024 11:19,1,Very Dissatisfied,Software,L3,Qatar,22.6626,50.7385
Open,TCKT-147202,Medium,Phone,Software Bug,IT Support,Agent 33,24-06-2024 08:07,24-06-2024 11:07,24-06-2024 08:52,24-06-2024 08:49,Met,24-06-2024 11:00,Met,24-06-2024 11:04,5,Very Satisfied,Network,L2,UAE,24.3505,55.8036
New,TCKT-147203,Low,Chat,General Inquiry,IT Support,Agent 15,26-06-2024 23:29,27-06-2024 03:29,27-06-2024 00:29,27-06-2024 00:19,Met,27-06-2024 03:29,Breached,27-06-2024 03:30,2,Dissatisfied,Network,L2,Kuwait,25.3396,53.696
Closed,TCKT-147204,Medium,Phone,Network Issue,IT Support,Agent 48,25-04-2024 00:23,25-04-2024 03:23,25-04-2024 01:08,25-04-2024 00:58,Met,25-04-2024 03:15,Met,25-04-2024 03:18,3,Satisfied,Cloud,L3,Qatar,23.6956,54.7824
In Progress,TCKT-147212,High,Phone,Network Issue,IT Support,Agent 39,18-05-2024 18:57,18-05-2024 20:57,18-05-2024 19:27,18-05-2024 19:27,Met,18-05-2024 20:42,Met,18-05-2024 20:45,4,Neutral,Network,L1,Kuwait,23.3919,55.6346
New,TCKT-147221,Low,Email,Access Request,IT Support,Agent 38,04-08-2024 12:59,04-08-2024 16:59,04-08-2024 13:59,04-08-2024 13:51,Met,04-08-2024 16:48,Met,04-08-2024 16:49,4,Very Dissatisfied,Hardware,L1,Saudi Arabia,25.7657,51.8724
Resolved,TCKT-147224,Medium,Chat,Hardware Failure,IT Support,Agent 38,23-07-2024 08:39,23-07-2024 11:39,23-07-2024 09:24,23-07-2024 09:21,Met,23-07-2024 11:35,Met,23-07-2024 11:40,3,Satisfied,Network,L2,Bahrain,23.2952,52.9133
Open,TCKT-147227,Medium,Phone,Access Request,IT Support,Agent 72,08-05-2024 21:48,09-05-2024 00:48,08-05-2024 22:33,08-05-2024 22:25,Met,09-05-2024 00:36,Met,09-05-2024 00:37,3,Neutral,Network,L1,Oman,25.5629,53.5386
Open,TCKT-147228,Medium,Portal,Hardware Failure,IT Support,Agent 61,02-08-2024 16:06,02-08-2024 19:06,02-08-2024 16:51,02-08-2024 16:46,Met,02-08-2024 19:05,Met,02-08-2024 19:07,2,Satisfied,Network,L2,UAE,24.154,51.1672
In Progress,TCKT-147230,Critical,Phone,Software Bug,IT Support,Agent 47,07-07-2024 20:31,07-07-2024 21:31,07-07-2024 20:41,07-07-2024 20:35,Met,07-07-2024 21:17,Met,07-07-2024 21:18,3,Very Dissatisfied,Software,L3,Qatar,22.5218,53.846
New,TCKT-147245,Critical,Chat,Network Issue,IT Support,Agent 11,20-07-2024 01:47,20-07-2024 02:47,20-07-2024 01:57,20-07-2024 01:50,Met,20-07-2024 02:36,Met,20-07-2024 02:37,5,Neutral,Network,L3,Bahrain,25.0437,52.6249
Closed,TCKT-147247,Medium,Portal,Network Issue,IT Support,Agent 22,27-07-2024 16:55,27-07-2024 19:55,27-07-2024 17:40,27-07-2024 17:40,Met,27-07-2024 19:40,Met,27-07-2024 19:44,2,Satisfied,Software,L1,Oman,24.1,51.0879
In Progress,TCKT-147248,High,Email,Network Issue,IT Support,Agent 30,07-06-2024 02:39,07-06-2024 04:39,07-06-2024 03:09,07-06-2024 03:05,Met,07-06-2024 04:26,Met,07-06-2024 04:30,2,Very Dissatisfied,Network,L3,Kuwait,24.0528,52.1099
In Progress,TCKT-147249,Critical,Chat,Access Request,IT Support,Agent 77,05-06-2024 23:46,06-06-2024 00:46,05-06-2024 23:56,05-06-2024 23:55,Met,06-06-2024 00:37,Met,06-06-2024 00:41,5,Dissatisfied,Hardware,L2,Kuwait,24.4542,50.4121
Open,TCKT-147255,Low,Email,General Inquiry,IT Support,Agent 55,23-06-2024 08:20,23-06-2024 12:20,23-06-2024 09:20,23-06-2024 09:12,Met,23-06-2024 12:20,Breached,23-06-2024 12:20,4,Dissatisfied,Software,L2,Saudi Arabia,22.7395,52.6638
Closed,TCKT-147268,Low,Portal,Hardware Failure,IT Support,Agent 47,09-08-2024 07:11,09-08-2024 11:11,09-08-2024 08:11,09-08-2024 08:06,Met,09-08-2024 11:02,Met,09-08-2024 11:03,4,Dissatisfied,Network,L2,Saudi Arabia,23.4402,51.1106
Closed,TCKT-147275,High,Chat,Hardware Failure,IT Support,Agent 45,27-07-2024 11:45,27-07-2024 13:45,27-07-2024 12:15,27-07-2024 12:13,Met,27-07-2024 13:33,Met,27-07-2024 13:36,4,Very Satisfied,Software,L2,Qatar,24.6155,55.5688
Open,TCKT-147287,Low,Portal,Access Request,IT Support,Agent 48,26-04-2024 17:28,26-04-2024 21:28,26-04-2024 18:28,26-04-2024 18:23,Met,26-04-2024 21:17,Met,26-04-2024 21:17,3,Neutral,Hardware,L3,Qatar,23.7371,52.0264
